1.118268920000000008e+02,6.463480400000000259e+01
1.029741410000000030e+02,6.392651920000000132e+01
1.155540909999999997e+02,7.362517149999999333e+01
1.031521659999999940e+02,6.352999979999999880e+01
1.055508229999999941e+02,6.446182579999999973e+01
1.085681510000000003e+02,6.225352860000000277e+01
9.689425430000000006e+01,7.001961989999999503e+01
1.083148690000000016e+02,6.221124609999999677e+01
1.121482680000000016e+02,6.902082319999999527e+01
1.192302820000000025e+02,6.564577930000000094e+01
1.160171330000000012e+02,7.216777980000000525e+01
1.121305509999999970e+02,7.732872419999999636e+01
1.085344630000000024e+02,6.091300400000000081e+01
1.140609079999999977e+02,7.217606840000000545e+01
1.169889069999999975e+02,6.412338200000000654e+01
9.970119809999999916e+01,6.222133230000000026e+01
1.118612930000000034e+02,6.753762299999999641e+01
1.112643580000000014e+02,6.532920529999999815e+01
1.123530640000000034e+02,6.471738910000000544e+01
9.893852210000000014e+01,6.147670629999999647e+01
9.777428399999999442e+01,7.114564760000000376e+01
1.101417720000000031e+02,6.943073470000000214e+01
1.075738300000000010e+02,6.016611189999999709e+01
1.152167769999999933e+02,6.842022090000000389e+01
1.152289800000000071e+02,6.466536759999999617e+01
1.065627080000000007e+02,6.392752420000000058e+01
8.467569910000000277e+01,6.789348069999999780e+01
1.014293590000000052e+02,6.299630140000000011e+01
9.942241309999999999e+01,6.300032550000000242e+01
1.039351159999999936e+02,6.085849689999999867e+01
1.122954090000000065e+02,6.252490319999999713e+01
1.143055559999999957e+02,6.588045270000000642e+01
1.070777939999999973e+02,7.818463350000000389e+01
1.013680729999999954e+02,6.440998059999999725e+01
1.141875150000000048e+02,7.019110680000000002e+01
1.156375040000000070e+02,6.352632020000000068e+01
1.182537379999999985e+02,6.524764799999999809e+01
1.106607039999999955e+02,6.460896060000000318e+01
1.186628749999999997e+02,6.925320259999999450e+01
1.120545690000000008e+02,6.678377190000000496e+01
1.183006919999999980e+02,6.089091450000000094e+01
1.160640460000000047e+02,6.059028179999999963e+01
1.179765220000000028e+02,6.868991080000000693e+01
1.143818729999999988e+02,6.006606349999999850e+01
1.162318570000000051e+02,6.004117089999999735e+01
1.168267910000000001e+02,7.201857029999999327e+01
1.075540330000000040e+02,7.079391760000000033e+01
1.099411199999999980e+02,6.655393630000000371e+01
1.087737089999999966e+02,6.058091989999999782e+01
1.082002399999999938e+02,6.098124549999999999e+01
9.809800730000000613e+01,6.023675159999999806e+01
1.172128900000000016e+02,7.373352289999999698e+01
1.195515970000000010e+02,6.794111809999999707e+01
1.086179329999999936e+02,7.835252520000000231e+01
1.111834779999999938e+02,6.706164400000000114e+01
1.141712590000000063e+02,6.949974810000000502e+01
1.179445319999999953e+02,6.264788800000000180e+01
1.167757100000000037e+02,7.446695010000000536e+01
9.832735929999999769e+01,7.394981679999999358e+01
1.144236779999999953e+02,6.385447779999999796e+01
1.063474800000000045e+02,6.777955149999999662e+01
1.146971470000000011e+02,6.372959490000000216e+01
